Id,Prediction
26146063,1
27106096,1
56903115,1
67775797,1
21128547,1
67593113,1
34173993,1
162880974,1
143540703,1
20642143,1
88609638,1
74042781,1
14921361,1
79033078,1
87430386,1
14444226,1
10707612,1
56278796,1
31315497,1
56564046,1
33420178,1
14504265,1
17043732,1
86126526,1
40522636,1
120237398,1
53321327,1
15858184,1
114857443,1
83479684,1
153667646,1
16821280,1
42201223,1
15891723,1
42296429,1
37056857,1
41082615,1
68148131,1
22505230,1
89601788,1
133432536,1
45385642,1
59337793,1
137890240,1
123113391,1
41897886,1
18876233,1
29380250,1
102988051,1
162570360,1
141073396,1
126177656,1
21429791,1
24650502,1
111836882,1
60148020,1
75184636,1
100880718,1
97179947,1
27313460,1
23062834,1
100070266,1
52715607,1
59452842,1
30559689,1
42598141,1
41098866,1
89870180,1
15931847,1
145616670,1
140089474,1
98158585,1
60261918,1
51780173,1
39014223,1
44760831,1
78838631,1
46051332,1
43402940,1
91961723,1
142597759,1
146162017,1
3489451,1
60569778,1
89401327,1
78775819,1
86337389,1
52650761,1
79631866,1
56638266,1
21052562,1
17066077,1
96644687,1
47235374,1
90667460,1
40180673,1
100234674,1
36457488,1
83195800,1
77468267,1
19180419,1
66752854,1
32778696,1
58493442,1
119302914,1
90322355,1
22337219,1
64756302,1
116151034,1
22426375,1
29023443,1
92092395,1
55820092,1
64276496,1
39731367,1
72996296,1
29892846,1
27875123,1
37898343,1
73058055,1
35007432,1
49178451,1
55720528,1
105648396,1
166313226,1
37176359,1
62859249,1
53513908,1
73464557,1
92204931,1
51174601,1
76639506,1
23890475,1
39660053,1
98850194,1
18690651,1
102627927,1
67227772,1
93695023,1
150474700,1
67703202,1
114854297,1
112689228,1
92615738,1
129986316,1
103819266,1
128192833,1
92938507,1
95631726,1
47643173,1
29292441,1
18582726,1
29210813,1
93009614,1
14361898,1
107270100,1
57770064,1
34425237,1
22080721,1
25708701,1
42608169,1
26098603,1
83844492,1
78843030,1
28266058,1
144700379,1
119667941,1
90996166,1
87064015,1
42574837,1
19055340,1
134867740,1
91990613,1
54789492,1
107339127,1
18884734,1
155412643,1
66885511,1
48816160,1
19496120,1
77342688,1
33039490,1
26072208,1
89955591,1
26581834,1
89394708,1
14206085,1
114932717,1
125978305,1
72635730,1
135420490,1
53701423,1
71668454,1
21094745,1
98709391,1
106978405,1
106157576,1
112361930,1
94549164,1
104643384,1
66634192,1
34714784,1
65342471,1
14278915,1
38130921,1
111417888,1
70521546,1
135970993,1
69930988,1
33083423,1
86437518,1
54621204,1
96750754,1
69595970,1
21057414,1
115534008,1
63646063,1
126417548,1
150554997,1
53027096,1
99392688,1
19591212,1
114969512,1
164204177,1
16110795,1
14380212,1
32408911,1
123739282,1
136390489,1
15954321,1
88854164,1
67856082,1
6333512,1
84048814,1
66069000,1
96013364,1
58011875,1
29160281,1
16848174,1
26103885,1
51130754,1
41507680,1
105628440,1
102715021,1
18702193,1
54313110,1
52750793,1
83714289,1
132214918,1
78737833,1
139371532,1
91016622,1
17843692,1
148957440,1
19148712,1
77036127,1
26963334,1
125545531,1
58625373,1
28799298,1
90273407,1
14614484,1
130275835,1
149688115,1
16970634,1
115432966,1
96016847,1
61506432,1
55835287,1
58981222,1
75271605,1
148617751,1
29387465,1
72357666,1
163734726,1
139723305,1
84401956,1
10667662,1
62627613,1
14898113,1
52498333,1
16517479,1
62024026,1
124555155,1
26403342,1
44257210,1
54076643,1
32505912,1
58481871,1
149057278,1
46384092,1
103684663,1
17729188,1
87339933,1
55113535,1
92871739,1
14459814,1
121908224,1
58446332,1
78503168,1
118470266,1
41568985,1
143103707,1
148362830,1
115126294,1
126077112,1
5169871,1
19425669,1
104349809,1
91436448,1
97311856,1
144856163,1
37988259,1
170095441,1
119541294,1
29622459,1
75704537,1
14840587,1
52844103,1
107964145,1
97511013,1
40889510,1
126267248,1
69734438,1
59973540,1
16535009,1
73131528,1
15127921,1
14197334,1
24081780,1
48832338,1
101642710,1
59297016,1
79409630,1
139467586,1
18420291,1
1053341,1
73900036,1
56310810,1
41189294,1
31578620,1
99982163,1
17231363,1
52907607,1
106413906,1
85906944,1
24067286,1
134771119,1
145656936,1
14651414,1
96288229,1
48791051,1
85248943,1
90644956,1
96157911,1
110580505,1
135621961,1
20422357,1
121278779,1
77255002,1
86736194,1
139499095,1
72299601,1
15313127,1
19820683,1
15506426,1
122724607,1
123563333,1
59034980,1
66743407,1
91826448,1
8377772,1
29588280,1
96702286,1
100983913,1
33574587,1
44486949,1
55549017,1
125533344,1
29560689,1
22261646,1
103215739,1
16985697,1
44642308,1
54881986,1
40301469,1
28444771,1
139618995,1
43018616,1
41295922,1
5577562,1
61669610,1
18694223,1
52602536,1
21686174,1
151204704,1
78259750,1
155477193,1
85986581,1
55089689,1
88209428,1
115724420,1
18577480,1
6982452,1
36318385,1
100377159,1
65052636,1
24308548,1
85855675,1
30516276,1
38864989,1
56125981,1
107332338,1
28002289,1
28727685,1
37574343,1
141514218,1
22967001,1
81325282,1
165688115,1
80834579,1
98974035,1
55210753,1
50899674,1
31326207,1
80239698,1
39159103,1
63090985,1
96467373,1
24155631,1
43304638,1
39992649,1
103061196,1
45716258,1
24328783,1
40826501,1
65990217,1
30976346,1
27867397,1
152789537,1
25802923,1
10319082,1
15625319,1
166867258,1
17631406,1
120287408,1
20143953,1
79258053,1
18916750,1
79421109,1
55599765,1
17963777,1
106031076,1
65847740,1
82472437,1
111709705,1
34816622,1
86067558,1
51721656,1
128120599,1
14987051,1
87520637,1
13972472,1
103612054,1
22763252,1
50214921,1
42906398,1
46184658,1
101053646,1
32691326,1
64783966,1
78529235,1
15895637,1
18787818,1
69186241,1
30742448,1
86017751,1
16198960,1
25503421,1
71965506,1
80128671,1
17058424,1
98782120,1
172202895,1
163119297,1
823162,1
91088484,1
76706995,1
100884692,1
129698620,1
84691160,1
38039751,1
139464994,1
124204024,1
76938216,1
40752089,1
5201111,1
104200006,1
1580771,1
116635990,1
40447378,1
18524061,1
60537155,1
92095720,1
46878851,1
15892695,1
67132747,1
47358299,1
52921747,1
13788342,1
123565125,1
66355815,1
16091798,1
149803042,1
22517455,1
89484874,1
22871175,1
33245432,1
15240545,1
102694101,1
7678802,1
24786958,1
122040941,1
33134201,1
65688848,1
100982456,1
18083235,1
146344235,1
81617120,1
69738617,1
78616693,1
38288486,1
41323610,1
21137880,1
32928697,1
96330116,1
83822472,1
63673811,1
46826879,1
34575674,1
35779792,1
84347297,1
33509100,1
72407750,1
129830214,1
136390229,1
101074893,1
19460348,1
17857893,1
3459631,1
87226240,1
115214647,1
61788318,1
16203232,1
106489671,1
125444820,1
78426579,1
35040269,1
79201644,1
90484681,1
70728582,1
43978370,1
44363843,1
93006478,1
18494241,1
20793995,1
128420024,1
114605547,1
86137169,1
55350966,1
156837260,1
130329443,1
21646543,1
36144817,1
46470205,1
146450540,1
104822598,1
5448632,1
14416124,1
57716723,1
59452329,1
68116450,1
83620142,1
51081931,1
42855713,1
62093594,1
33854028,1
59371362,1
91004449,1
53343901,1
128688234,1
78822979,1
17709470,1
30545060,1
14919957,1
116545000,1
80577590,1
39150321,1
114578446,1
50697900,1
92327927,1
6687672,1
113943000,1
84452721,1
31493996,1
24466363,1
104734482,1
92010437,1
14134831,1
15464324,1
7361162,1
160122033,1
47127205,1
110315306,1
42920213,1
48052259,1
55292248,1
56617078,1
44372778,1
28975208,1
112526179,1
19111192,1
23919891,1
130915119,1
111916546,1
117109248,1
120993031,1
100666075,1
33700650,1
26445316,1
89940106,1
19527000,1
48220935,1
139704644,1
96102023,1
25682844,1
171006960,1
55544993,1
94235030,1
19344805,1
89039719,1
103575705,1
142386110,1
89116668,1
97065785,1
19535900,1
63620517,1
15776004,1
68516465,1
159584739,1
91470521,1
37725396,1
87791774,1
132632919,1
91945431,1
158071728,1
27006048,1
42125637,1
49686016,1
18495199,1
138237491,1
108874902,1
89145830,1
49278427,1
67328920,1
62140508,1
69119703,1
23697225,1
122034386,1
79696222,1
78139682,1
128534188,1
96528840,1
89512080,1
17898699,1
137682950,1
80583081,1
15714980,1
116120344,1
84184533,1
66237646,1
35059368,1
61017208,1
31563881,1
139287583,1
28927143,1
101056512,1
140028001,1
62405265,1
85051728,1
61411132,1
36388195,1
117430308,1
29596152,1
25546976,1
103901089,1
55155672,1
89012955,1
23805667,1
84348701,1
77172287,1
90086694,1
145922506,1
50390739,1
111563078,1
67843645,1
113235257,1
68987164,1
70896570,1
29554915,1
6640782,1
18947610,1
119449536,1
81715954,1
102792805,1
161029713,1
138059401,1
104741009,1
117266431,1
145398976,1
63872412,1
106769319,1
112015821,1
59896688,1
40805364,1
21330128,1
54486165,1
39585338,1
58632777,1
98348746,1
119256510,1
68140281,1
37557954,1
55677474,1
105865635,1
103813641,1
62651590,1
52821910,1
30739778,1
19481021,1
86905315,1
7701072,1
77769007,1
43152724,1
40451433,1
146355440,1
61163812,1
41595394,1
166470160,1
49743379,1
29463870,1
44718054,1
159434196,1
162427782,1
34372470,1
24619278,1
89651123,1
123083177,1
19445917,1
82274060,1
105612586,1
47329326,1
76793189,1
128489900,1
47422089,1
61302793,1
42447746,1
19161549,1
71463229,1
77425410,1
25287077,1
25964578,1
47347346,1
127976679,1
77266467,1
94342413,1
68793140,1
50740597,1
123331039,1
47347971,1
134965036,1
20695351,1
88419784,1
98492941,1
47659080,1
91333374,1
151194002,1
147460394,1
64221979,1
73975709,1
26184640,1
18786171,1
76408815,1
125472693,1
89407188,1
80463415,1
142341826,1
29406503,1
38516695,1
151859328,1
60742090,1
69168739,1
32549499,1
37402842,1
84507626,1
57904829,1
141719172,1
123164953,1
75356205,1
26506733,1
40228250,1
89211860,1
18513162,1
83773343,1
45067261,1
60940744,1
15420174,1
132800138,1
14912407,1
45515359,1
23707921,1
25468423,1
49076029,1
33233255,1
55408541,1
100106819,1
64779395,1
30364138,1
153419792,1
135332401,1
60591371,1
68046614,1
49916786,1
30192560,1
38409217,1
71488004,1
131233255,1
18035802,1
75343950,1
20192160,1
19997542,1
38046807,1
33199262,1
118739189,1
116640835,1
153879455,1
31513649,1
67725123,1
20900227,1
14145004,1
103241214,1
15513314,1
34771706,1
149526501,1
19658846,1
146132374,1
44875519,1
33411019,1
1916331,1
166811565,1
99730702,1
23262500,1
56425243,1
39800969,1
109149806,1
67187435,1
168160042,1
122646786,1
139578096,1
15927833,1
135851415,1
61842375,1
45054037,1
86140270,1
17183018,1
38292468,1
21093392,1
101279812,1
44155019,1
82934611,1
26840295,1
75884382,1
53261946,1
71299567,1
72213793,1
15165264,1
18393952,1
113343352,1
19825914,1
53220532,1
98526635,1
94520867,1
47413444,1
25694419,1
110124699,1
17001177,1
46064921,1
88910931,1
131511471,1
15420526,1
14407767,1
37833817,1
79012221,1
100709127,1
127604777,1
15014850,1
139470551,1
19754588,1
91869945,1
148182077,1
91077021,1
109440416,1
63760093,1
20297863,1
16353169,1
30687873,1
59108578,1
58157052,1
72239841,1
38026425,1
44662385,1
17761771,1
116812044,1
121909900,1
50921822,1
91095824,1
75503836,1
49193240,1
135864472,1
71263523,1
53606019,1
19389982,1
26704321,1
150933971,1
129569997,1
39717992,1
121917597,1
27744510,1
165382912,1
33300691,1
152671702,1
27328805,1
120944526,1
87846443,1
89825498,1
62304077,1
51731555,1
117653682,1
25215980,1
15168449,1
81400324,1
115997715,1
166358810,1
16317170,1
16843539,1
34749284,1
163342812,1
52015985,1
15914461,1
23741676,1
59517983,1
88643703,1
56039239,1
28060616,1
165112925,1
45513617,1
62209366,1
3148,1
52305632,1
72470677,1
25251420,1
33054403,1
6136562,1
59304258,1
130875267,1
16851087,1
72608836,1
71706947,1
62677289,1
137416732,1
39051892,1
94034492,1
134592612,1
20009640,1
18145563,1
17063231,1
33903487,1
22132732,1
44847067,1
41365780,1
20566013,1
67857494,1
30981612,1
82109165,1
16881576,1
62827816,1
80631844,1
71994801,1
86789531,1
154620446,1
29295302,1
21188256,1
59375513,1
18429486,1
137161566,1
100654150,1
61525944,1
86523856,1
89688671,1
49903005,1
83475715,1
60916765,1
18818095,1
91729026,1
102668050,1
123211230,1
26105653,1
26475553,1
12465192,1
160531060,1
94112808,1
74492288,1
54430288,1
33705455,1
63605742,1
105576103,1
46672818,1
51752237,1
23271214,1
24615919,1
783705,1
81156722,1
101002296,1
46055931,1
55887635,1
62139524,1
118819322,1
28809014,1
26006975,1
124904766,1
91294314,1
79209748,1
49060292,1
53047573,1
23197545,1
35521507,1
51403656,1
18825193,1
49756534,1
24530932,1
92901576,1
15972455,1
139623754,1
75226814,1
8552342,1
6154322,1
58230187,1
93061925,1
40230654,1
148064609,1
29904284,1
23608573,1
17661231,1
8679982,1
109114063,1
23698411,1
65289029,1
48948013,1
22421415,1
148180846,1
36604274,1
94479604,1
130897483,1
102330301,1
105505548,1
48027001,1
66740999,1
54594670,1
154276652,1
38154086,1
23916900,1
14323523,1
79728888,1
32359723,1
100103815,1
44084632,1
29967729,1
5925162,1
106392699,1
44570202,1
100224323,1
56740157,1
88882337,1
11748652,1
59211690,1
94575792,1
32792039,1
21796163,1
68100524,1
121912625,1
128968439,1
115345944,1
50961974,1
31228985,1
86335326,1
71577670,1
145470128,1
166576553,1
20977778,1
31681856,1
75399747,1
125000203,1
127024062,1
60800399,1
28726953,1
66632287,1
16365040,1
37273526,1
158322508,1
97602687,1
36771253,1
15861411,1
62724747,1
79406520,1
80356764,1
156798580,1
68148835,1
49543997,1
130773950,1
77505207,1
112518700,1
154658280,1
15740893,1
68898226,1
29661913,1
77900408,1
117212333,1
85573245,1
25741415,1
18572955,1
117426537,1
163089362,1
141827657,1
50395548,1
20989689,1
90719066,1
45523736,1
27241381,1
63140936,1
83831343,1
88946290,1
6002482,1
48542316,1
26558023,1
80804324,1
87507539,1
81349908,1
66578700,1
116877678,1
87850474,1
57235583,1
143211037,1
45006943,1
27999021,1
60719142,1
125141668,1
105865471,1
20351216,1
19070282,1
19852945,1
21030212,1
49084449,1
105841513,1
87387496,1
78760474,1
34764517,1
70779959,1
65877868,1
139484752,1
121358728,1
96859901,1
16465946,1
107038702,1
67583523,1
27155062,1
140042658,1
84282096,1
19582495,1
148324779,1
161307919,1
98526329,1
15176596,1
144441116,1
127966806,1
128197483,1
46914917,1
108002609,1
70444056,1
134063909,1
68786330,1
66965261,1
72839111,1
24092060,1
21063969,1
15694164,1
79000760,1
141789926,1
119560433,1
128456405,1
19493865,1
104033382,1
66882148,1
99347143,1
17673002,1
78011499,1
49898224,1
24118334,1
16253646,1
150678560,1
66850159,1
18488279,1
129373632,1
96391298,1
17016201,1
42863584,1
124766375,1
82912521,1
83574825,1
108722257,1
14167013,1
18771196,1
55168522,1
48429445,1
20240453,1
62424016,1
139623794,1
49361924,1
106947727,1
62255885,1
15334129,1
14246846,1
112521235,1
118849132,1
87306482,1
84477193,1
33605280,1
61166065,1
103921271,1
75869361,1
96034399,1
113230811,1
16296659,1
103500598,1
90822864,1
47970891,1
57056932,1
129394534,1
135238536,1
27328390,1
104795076,1
91460163,1
100252745,1
49296008,1
112026825,1
83472285,1
110839434,1
59650924,1
101231907,1
29137539,1
91003338,1
84266102,1
26473287,1
94931356,1
58647553,1
119693126,1
114693976,1
47511005,1
83470331,1
89410152,1
48101507,1
51204923,1
46579801,1
43444667,1
102740541,1
69090925,1
104712646,1
61267071,1
41101290,1
22847728,1
76331653,1
121531109,1
14743861,1
24809560,1
71226899,1
162851163,1
18263308,1
81551142,1
17909053,1
16490538,1
103529329,1
106960370,1
85393391,1
18961367,1
25589659,1
81041724,1
21392977,1
139630804,1
30157267,1
113465837,1
55406446,1
56616189,1
9772982,1
67345731,1
88947441,1
164105176,1
82870569,1
102585806,1
78045865,1
99671703,1
18912660,1
76187657,1
111231533,1
27199259,1
123125876,1
15967219,1
61542643,1
15684340,1
3916251,1
109577869,1
120294232,1
55771016,1
20580821,1
98488588,1
19477012,1
62285872,1
62492742,1
83417523,1
146793403,1
81601375,1
55495820,1
72538463,1
59319507,1
111242062,1
22641545,1
134952484,1
14724720,1
92119938,1
83673699,1
90014820,1
42172692,1
118956171,1
131500314,1
155113653,1
45093424,1
169081182,1
118669491,1
50747838,1
14242344,1
67108679,1
41813510,1
27679506,1
95712498,1
63511383,1
2212031,1
132831881,1
170745654,1
66479050,1
102820326,1
46534278,1
70153891,1
33517440,1
23435850,1
79145165,1
144696274,1
101280782,1
16394009,1
79852853,1
74154347,1
87243865,1
59456733,1
115494815,1
25598673,1
20160951,1
101482548,1
34305032,1
8427902,1
101345497,1
78322065,1
15084943,1
73543968,1
71496370,1
21661338,1
34095248,1
18631842,1
30159502,1
129108456,1
118849729,1
28186681,1
80036370,1
49478505,1
24756618,1
32900220,1
70818027,1
32920385,1
33947656,1
100228955,1
135873101,1
82035514,1
91812592,1
42478595,1
58699184,1
99633699,1
29960349,1
144695459,1
18604069,1
69787924,1
90337371,1
60386110,1
39398460,1
163409909,1
26001010,1
18100211,1
28564984,1
26970423,1
139648692,1
19218065,1
75626118,1
14682248,1
70367606,1
123786155,1
79057777,1
101657840,1
2400461,1
70455429,1
105703041,1
28753148,1
76787908,1
19270018,1
97263446,1
103343783,1
91323239,1
15375921,1
42147977,1
141032980,1
142828310,1
50637070,1
51588583,1
18563796,1
50943558,1
71876816,1
70896840,1
28351771,1
34137011,1
27176952,1
36048470,1
136715620,1
15379972,1
69789318,1
30517387,1
13728412,1
19894641,1
143429632,1
54022022,1
28502623,1
70756235,1
87279221,1
120207202,1
100829524,1
159001009,1
126218671,1
54871571,1
72851646,1
90075239,1
83307889,1
42998683,1
56588304,1
4824301,1
100349202,1
101501124,1
100869831,1
58410254,1
41273121,1
19359694,1
139613687,1
69803460,1
6267832,1
40402251,1
53789099,1
80047645,1
27528213,1
75264398,1
96400180,1
14077323,1
91991472,1
64153841,1
110379113,1
155529052,1
98460102,1
88961514,1
138513138,1
16802731,1
34188175,1
96574226,1
129136742,1
169954540,1
40721569,1
43553893,1
8548952,1
94972141,1
146925639,1
44048323,1
98117681,1
91957725,1
86723702,1
92144308,1
118110901,1
108029829,1
23161345,1
71874590,1
16065206,1
55424723,1
17173603,1
46005077,1
52292327,1
22573411,1
20589665,1
102966742,1
134322062,1
66578550,1
88606517,1
81808696,1
27824500,1
50264655,1
122423882,1
109432132,1
51373334,1
104275645,1
121916821,1
78513676,1
160145633,1
128421467,1
24701887,1
51571335,1
138378149,1
148300813,1
25763688,1
45301593,1
144910413,1
5927882,1
24817437,1
130624989,1
59076258,1
33889894,1
15141638,1
19276848,1
146237179,1
129786561,1
22563046,1
132597349,1
18453025,1
19741929,1
73845432,1
59322208,1
94272389,1
108127133,1
87510892,1
113488412,1
78882969,1
17596014,1
162764900,1
80524071,1
15343490,1
97515772,1
42511896,1
71911197,1
116148020,1
102140363,1
30506115,1
66665474,1
26363617,1
29017032,1
70206489,1
78919532,1
49258838,1
65046100,1
23727217,1
21213986,1
123193062,1
157669903,1
54564906,1
46116199,1
101931101,1
83428907,1
17554814,1
132873694,1
16655987,1
32456393,1
88072027,1
25996514,1
128150506,1
107462272,1
37425530,1
115282321,1
64522681,1
68430863,1
101936527,1
115307222,1
131084467,1
106534221,1
70193738,1
103716931,1
19353534,1
19605998,1
125135596,1
128489845,1
88452980,1
60179443,1
50739414,1
18522164,1
25327868,1
45721592,1
60372038,1
58943776,1
25086081,1
105501544,1
87962896,1
107406567,1
10746692,1
111110701,1
104129505,1
15126182,1
30574349,1
74325043,1
149058572,1
137845481,1
138328600,1
159380797,1
81079840,1
19477811,1
30562789,1
53360203,1
131865187,1
35940580,1
19977385,1
121904855,1
67401283,1
80495770,1
106265916,1
46505695,1
98618255,1
19230192,1
138483129,1
58801917,1
54793509,1
124554700,1
88346583,1
74897849,1
111715896,1
150280065,1
36667000,1
50981254,1
21589165,1
109349862,1
44946691,1
160489567,1
39916203,1
141359153,1
12089472,1
88723783,1
148564647,1
7393042,1
60581433,1
152175224,1
6074112,1
14964744,1
91554918,1
139668568,1
46370308,1
11198082,1
112668100,1
54434433,1
120586684,1
91006463,1
43176883,1
24364687,1
15047836,1
150850681,1
154730311,1
90889712,1
15873993,1
49473134,1
38607893,1
81415488,1
15749021,1
148879685,1
116759074,1
46451075,1
42701017,1
130697470,1
37937149,1
114176539,1
16956916,1
97939443,1
16894956,1
15605349,1
87457626,1
129124213,1
71566371,1
17587250,1
20156400,1
82869825,1
110591894,1
17886856,1
123108199,1
81076100,1
18680442,1
6872692,1
113366584,1
104017059,1
76283941,1
26350255,1
45203685,1
89593734,1
110907732,1
29886704,1
45641011,1
26443583,1
16028967,1
53129000,1
62259622,1
157086390,1
24770416,1
76947742,1
123765456,1
77258674,1
69407281,1
43410512,1
71013217,1
103495187,1
91468738,1
153717906,1
38245814,1
91093270,1
21212299,1
118805390,1
19544039,1
67185041,1
93693248,1
22748092,1
116565420,1
87641200,1
78826784,1
105542391,1
87323009,1
15995033,1
26221025,1
14082491,1
51724672,1
20642334,1
24787208,1
58536707,1
121869315,1
151291899,1
16205428,1
90340730,1
19199335,1
17137510,1
44211016,1
74697111,1
94142120,1
107085455,1
135795999,1
44039794,1
152194170,1
58254902,1
22918798,1
89906875,1
158693998,1
21846614,1
58422676,1
45111231,1
128467854,1
27585991,1
22891852,1
32917475,1
71147079,1
116122707,1
48541050,1
23391643,1
121708387,1
21734404,1
5509072,1
46279068,1
18780727,1
70122708,1
70999427,1
89937244,1
103027410,1
73756060,1
36060433,1
17391171,1
95689029,1
17298683,1
42946196,1
160800639,1
17857983,1
160477626,1
21697937,1
30329053,1
115181813,1
21621279,1
26046968,1
116223089,1
68359979,1
66869910,1
100280290,1
83362985,1
17006395,1
43069001,1
50409968,1
111403355,1
63769633,1
84085316,1
29320382,1
89970009,1
115266896,1
137697450,1
58007508,1
111086349,1
123789393,1
53271759,1
20516928,1
105513071,1
77730435,1
77084754,1
58770068,1
126910496,1
136262775,1
151594628,1
48357761,1
19716524,1
17206282,1
40808276,1
55162254,1
49850156,1
35760477,1
17577122,1
102959027,1
85456771,1
19263853,1
40460536,1
15111357,1
106357650,1
43694806,1
15043574,1
47079642,1
140257462,1
109305211,1
85457275,1
100881067,1
156704710,1
82113194,1
21939423,1
61208228,1
96556788,1
131990738,1
77718608,1
102201709,1
90999433,1
24304520,1
162913015,1
56116936,1
103225022,1
100358038,1
107334876,1
71512845,1
71681363,1
81678753,1
33581846,1
21666382,1
164134921,1
57443049,1
64921212,1
124497831,1
86549805,1
49565018,1
146236810,1
95626797,1
47505384,1
100955290,1
138774599,1
39653424,1
19677108,1
60857425,1
120698658,1
162119826,1
153716387,1
56711790,1
140785303,1
104192810,1
32229444,1
51586936,1
138619021,1
59406787,1
113251141,1
17757689,1
30785922,1
90978902,1
53470110,1
105420345,1
163992407,1
18878464,1
91081923,1
57401960,1
114616490,1
61469576,1
78756397,1
14539586,1
54244233,1
3881391,1
105446352,1
41188389,1
71656156,1
19720677,1
33780024,1
9587742,1
23378384,1
42373011,1
98278923,1
59458143,1
138888187,1
26293100,1
53021591,1
15990011,1
25907233,1
32964189,1
107106375,1
66288218,1
127575869,1
53919467,1
164133432,1
18065823,1
24123372,1
67783555,1
60230935,1
20534861,1
102381745,1
50740014,1
84666173,1
66596786,1
25115377,1
121288828,1
16385605,1
34824253,1
20663926,1
47690064,1
17795686,1
52583059,1
67946565,1
163873802,1
149383578,1
120909427,1
38994268,1
73899601,1
153722894,1
17904755,1
37855054,1
26656116,1
28749163,1
21387557,1
47018186,1
18482109,1
125456478,1
38388028,1
10736862,1
43104858,1
130169421,1
58351029,1
86336866,1
76804408,1
127214758,1
38430344,1
158539385,1
139702723,1
63002991,1
65129432,1
107614283,1
43198314,1
106326745,1
116078652,1
15860771,1
153920968,1
17092822,1
64663209,1
79073461,1
91274175,1
84856672,1
21621988,1
33176104,1
16302350,1
103299981,1
45466592,1
101232073,1
100832606,1
105787397,1
61714424,1
56406449,1
163286099,1
80387911,1
25678364,1
784998,1
15208071,1
53544165,1
101046824,1
85056098,1
29906249,1
65157513,1
25169114,1
54456194,1
33795664,1
144700797,1
96256364,1
108307247,1
65014066,1
38521697,1
34893016,1
15332700,1
31538064,1
70603679,1
27712964,1
115244207,1
119620971,1
80801950,1
114568413,1
41638390,1
58219004,1
102928722,1
41253024,1
19333975,1
85975628,1
25777757,1
32370118,1
9650582,1
83856785,1
47493714,1
46944123,1
79297519,1
46257109,1
28008755,1
54441527,1
140046719,1
16361293,1
95455942,1
41216787,1
48374521,1
37477788,1
54837501,1
91366065,1
52164795,1
103516082,1
34434801,1
92686668,1
85411253,1
36843423,1
84335199,1
22113160,1
115920038,1
49559130,1
86062573,1
10589972,1
62409254,1
66891286,1
65013838,1
115914304,1
152691985,1
32902824,1
67448922,1
26414255,1
16799161,1
150409042,1
105702063,1
105594712,1
89929938,1
37425871,1
36934595,1
18677730,1
18233083,1
113045947,1
143554873,1
157911402,1
25341454,1
111876950,1
41528955,1
41834760,1
20861247,1
123907973,1
45078978,1
63475761,1
18293735,1
87405168,1
92733742,1
100793023,1
114329705,1
28313920,1
14391473,1
22952475,1
101634351,1
69364390,1
58223649,1
143462665,1
121489261,1
167319816,1
45705944,1
73589383,1
97054968,1
69593566,1
45191297,1
114523307,1
166457700,1
81303881,1
25473936,1
29151505,1
16012816,1
37316714,1
87761250,1
105354972,1
69346824,1
29428470,1
18065257,1
153824212,1
147188154,1
19576047,1
26931865,1
85067955,1
51655145,1
85190199,1
72119571,1
168014206,1
113247035,1
17896807,1
30383805,1
49318415,1
21609477,1
126871833,1
65972845,1
15171329,1
43238846,1
47594545,1
16458689,1
23185079,1
56487087,1
117895087,1
43790372,1
17623124,1
135252193,1
56202005,1
16426555,1
22136548,1
45139059,1
41715391,1
54525921,1
39010777,1
62141688,1
16419705,1
90982922,1
86515419,1
25296845,1
40002894,1
77702463,1
54325914,1
77027813,1
116922851,1
88439432,1
156066533,1
50771034,1
61013450,1
61988347,1
112786127,1
14087461,1
137517339,1
95590359,1
23790029,1
28475207,1
18527363,1
67478546,1
104079002,1
17473523,1
79775874,1
150381860,1
55873498,1
96573346,1
53610783,1
117193481,1
17728645,1
17553615,1
81233388,1
126430211,1
52117188,1
120473438,1
67941063,1
107011939,1
16736548,1
74182285,1
19753920,1
19059358,1
51104831,1
37245811,1
18563855,1
102218376,1
66228733,1
119033432,1
52786351,1
85497300,1
63405773,1
28518710,1
70410127,1
43450957,1
118378882,1
156713965,1
117887827,1
78251289,1
13323622,1
114921752,1
63599466,1
29790786,1
144700732,1
50640218,1
96045370,1
100201092,1
19544810,1
171237008,1
79366102,1
110732502,1
85155264,1
108363774,1
23572331,1
22651499,1
26763715,1
137421859,1
78642934,1
49596711,1
43192327,1
19695319,1
27591401,1
27939508,1
106062409,1
80406937,1
89500969,1
21109701,1
124587602,1
109077583,1
54450800,1
54803216,1
123125609,1
20607177,1
18832276,1
23500954,1
6864712,1
63187341,1
38669529,1
8078672,1
108713661,1
86622313,1
58764953,1
118953168,1
78288964,1
77927358,1
83858295,1
18933958,1
30352063,1
18956922,1
60025364,1
68165889,1
42306728,1
41508969,1
29222233,1
106098866,1
111777127,1
16936464,1
101041915,1
17397510,1
83357415,1
116040056,1
90611395,1
71476168,1
116002148,1
61956553,1
107154438,1
112411443,1
30636207,1
29500635,1
121454974,1
77615372,1
129268177,1
168258229,1
14240899,1
37206888,1
131105290,1
15211524,1
109350162,1
45256668,1
29844140,1
12930392,1
67245356,1
23686206,1
30451940,1
84111962,1
18333429,1
83741071,1
111420139,1
18263174,1
140055872,1
134586207,1
80028588,1
50732843,1
96676734,1
6836082,1
42873773,1
19273605,1
62571121,1
86584798,1
70094481,1
60638646,1
11351692,1
126103183,1
14161205,1
68551031,1
58386971,1
158689499,1
121915075,1
104193978,1
132150090,1
