40180673	2009-05-15 00:05:32	2010-01-30 22:37:55	3741	3602	6939	10	45
40184999	2009-05-15 00:39:27	2010-01-22 03:49:42	1845	2135	95	7	119
40198656	2009-05-15 02:47:25	2010-01-21 06:12:14	5432	5116	89	15	78
40206787	2009-05-15 04:10:00	2010-06-10 11:29:29	2882	2789	209	9	125
40218214	2009-05-15 06:02:57	2010-03-23 20:10:07	36060	36556	2358	11	129
40219849	2009-05-15 06:17:21	2010-07-02 04:03:14	170	135	1239	9	30
40222133	2009-05-15 06:36:39	2010-01-19 07:04:47	1679	759	1	6	0
40249632	2009-05-15 09:24:28	2010-07-24 06:03:40	680	493	42	8	0
40252744	2009-05-15 09:40:07	2010-02-04 12:31:45	4046	3745	366	15	100
40257152	2009-05-15 10:01:47	2010-05-03 07:58:08	209	12	8	10	103
40257684	2009-05-15 10:04:26	2010-02-08 21:18:53	1710	753	1073	10	145
40263175	2009-05-15 10:30:57	2010-04-13 11:32:48	1285	440	164	7	20
40295032	2009-05-15 13:03:14	2010-01-26 02:25:20	4165	3936	1086	12	154
40301469	2009-05-15 13:33:30	2010-01-15 08:22:27	1806	885	618	15	148
40318788	2009-05-15 14:56:53	2010-02-13 21:30:26	9264	8422	5504	13	85
40329633	2009-05-15 15:47:39	2010-01-07 10:39:04	8345	8184	2296	10	72
40337187	2009-05-15 16:23:30	2010-01-26 04:20:16	2000	1435	37	5	17
40338302	2009-05-15 16:29:14	2010-01-26 13:39:56	1214	959	61	12	160
40346082	2009-05-15 17:08:39	2010-07-15 00:21:41	1724	429	27	14	114
40376946	2009-05-15 20:05:44	2010-01-05 21:26:36	1775	1645	3913	15	107
40406190	2009-05-15 23:06:11	2010-04-27 22:17:42	522	416	51	11	104
40418358	2009-05-16 00:44:28	2010-04-20 03:42:54	169	105	268	11	0
40440574	2009-05-16 04:55:22	2010-02-02 14:48:36	1186	754	157	12	160
40460536	2009-05-16 08:11:37	2010-05-24 03:17:09	3056	2877	128	15	125
40477096	2009-05-16 09:59:14	2010-02-14 08:58:04	185	147	303	13	72
40482377	2009-05-16 10:29:41	2010-02-04 12:55:47	2151	1964	3808	12	53
40515964	2009-05-16 13:32:38	2010-04-07 01:10:29	1884	1548	9172	5	149
40519435	2009-05-16 13:52:18	2010-01-28 16:14:48	1423	758	204	10	0
40545050	2009-05-16 16:24:01	2010-04-17 02:06:57	2001	1788	8077	10	159
40564869	2009-05-16 18:29:06	2010-01-30 10:20:27	1081	690	9	7	30
40567124	2009-05-16 18:44:17	2010-01-05 01:47:53	6158	6239	447	12	121
40571059	2009-05-16 19:09:46	2010-01-14 21:14:15	4191	3812	1296	8	26
40572344	2009-05-16 19:18:37	2009-12-31 04:05:34	21762	19990	3506	10	109
40586460	2009-05-16 20:57:17	2010-06-04 20:26:34	5379	4894	7358	9	153
40604510	2009-05-16 23:04:37	2010-07-12 02:47:57	1669	1337	515	10	99
40629139	2009-05-17 03:22:43	2010-03-29 07:46:47	3786	3555	40	15	141
40644708	2009-05-17 06:22:48	2010-07-20 19:07:29	1385	372	237	9	0
40649030	2009-05-17 07:06:23	2010-07-07 00:24:39	203	125	180	10	60
40654952	2009-05-17 07:58:55	2010-05-23 11:46:42	2530	2404	2211	6	107
40662855	2009-05-17 09:00:04	2010-02-14 14:07:20	834	254	64	15	65
40678743	2009-05-17 10:40:36	2010-05-17 21:19:46	1008	794	335	10	38
40694970	2009-05-17 12:13:50	2010-01-28 02:49:04	671	452	725	13	44
40708029	2009-05-17 13:25:16	2010-06-02 23:30:44	186	34	165	12	0
40719156	2009-05-17 14:26:37	2010-07-22 04:00:41	369	46	17	10	0
40721569	2009-05-17 14:40:15	2010-05-31 07:20:10	8858	8295	6501	11	108
40722022	2009-05-17 14:42:51	2010-05-02 19:59:12	295	296	4687	12	120
40746882	2009-05-17 17:03:09	2010-06-29 11:02:45	8451	8002	5593	14	158
40752137	2009-05-17 17:34:16	2010-01-27 12:05:56	4879	4539	547	13	92
40805364	2009-05-17 22:35:55	2010-05-20 20:58:25	482	323	259	9	90
40819141	2009-05-18 00:15:19	2010-01-10 03:43:25	2302	3605	4681	7	19
40822026	2009-05-18 00:40:47	2010-01-19 16:48:28	1725	1015	236	10	155
40845559	2009-05-18 04:46:17	2010-02-04 14:39:22	2477	3356	2286	9	159
40849632	2009-05-18 05:31:45	2010-07-04 01:24:13	240	114	432	8	33
40863826	2009-05-18 07:32:09	2010-04-19 20:43:16	534	168	39	7	100
40874839	2009-05-18 08:42:01	2010-07-01 05:41:20	1434	1988	1094	7	153
40875599	2009-05-18 08:46:19	2010-01-02 00:42:24	19238	17861	355	9	63
40876184	2009-05-18 08:49:32	2010-07-05 03:53:06	156	53	641	10	24
40878819	2009-05-18 09:04:15	2010-07-12 12:27:23	827	392	515	10	141
40880285	2009-05-18 09:12:23	2010-06-25 00:18:14	2342	2290	36	8	124
40889148	2009-05-18 09:58:28	2010-01-07 01:17:28	1298	1075	1001	8	97
40905934	2009-05-18 11:22:14	2010-01-03 05:43:53	1822	1812	856	13	57
40911596	2009-05-18 11:48:03	2010-05-03 19:27:50	620	554	777	13	149
40949813	2009-05-18 14:43:29	2010-02-11 14:42:55	367	101	7	15	38
40952542	2009-05-18 14:55:47	2010-02-12 14:06:09	2002	1502	57	12	61
40971526	2009-05-18 16:21:25	2010-01-05 16:09:22	4192	4176	2387	14	72
40992057	2009-05-18 17:55:51	2010-06-07 22:35:15	192	146	259	7	108
40999131	2009-05-18 18:29:09	2010-06-03 21:25:37	191	263	409	8	0
41004982	2009-05-18 18:57:51	2010-01-21 09:56:07	24339	23376	48	11	148
41024522	2009-05-18 20:37:48	2010-01-30 04:51:39	2002	1552	183	8	61
41026935	2009-05-18 20:49:56	2010-03-06 01:53:29	1491	477	27	7	99
41031391	2009-05-18 21:11:48	2010-06-30 02:34:50	353	239	64	13	90
41044925	2009-05-18 22:27:21	2010-03-29 19:48:16	2962	2694	2868	13	26
41050631	2009-05-18 23:02:05	2010-02-18 02:12:38	977	132	10	10	0
41054318	2009-05-18 23:26:48	2010-07-15 05:00:37	277	215	205	11	56
41070051	2009-05-19 01:42:26	2010-01-16 16:42:20	3498	3398	22	13	113
41071522	2009-05-19 01:57:14	2010-07-05 00:02:34	493	121	88	14	156
41077365	2009-05-19 03:00:52	2010-01-03 15:20:32	10819	10592	14170	11	112
41098866	2009-05-19 06:41:56	2010-02-17 08:12:13	446	269	490	8	17
41099273	2009-05-19 06:45:28	2010-05-28 22:36:38	387	282	37	6	106
41101290	2009-05-19 07:00:45	2010-02-20 21:37:58	18857	18876	471	13	127
41103757	2009-05-19 07:19:25	2010-02-14 17:52:58	1799	1005	867	14	0
41119424	2009-05-19 08:55:02	2010-01-13 00:39:16	3507	3375	232	13	28
41129169	2009-05-19 09:47:25	2010-01-09 05:43:12	1786	1762	2082	11	23
41148223	2009-05-19 11:21:11	2010-04-27 06:01:19	1826	486	13	8	28
41163425	2009-05-19 12:33:26	2010-01-10 05:06:41	827	947	2202	12	158
41175018	2009-05-19 13:27:20	2010-01-15 02:16:00	357	88	10	15	0
41180506	2009-05-19 13:52:34	2010-01-02 05:18:20	28308	27286	21611	14	62
41195628	2009-05-19 14:59:32	2010-02-28 00:25:13	1012	544	331	11	128
41226062	2009-05-19 17:16:32	2010-01-25 15:14:43	412	85	120	10	48
41229105	2009-05-19 17:31:28	2010-07-19 21:15:48	6762	16150	1107	14	137
41229982	2009-05-19 17:35:52	2010-01-23 01:13:05	1101	1018	2891	15	68
41234956	2009-05-19 18:01:16	2010-01-17 05:20:46	1518	1294	127	14	130
41251426	2009-05-19 19:26:51	2010-03-12 17:00:59	2509	2290	504	9	141
41251497	2009-05-19 19:27:16	2010-03-04 04:49:06	255	177	60	10	24
41252684	2009-05-19 19:32:31	2010-04-26 18:14:54	625	53	30	15	21
41260788	2009-05-19 20:13:05	2010-01-31 12:49:36	62	35	20	5	0
41264290	2009-05-19 20:30:34	2010-05-27 18:23:53	2672	2429	410	13	147
41265484	2009-05-19 20:36:22	2010-02-06 07:49:13	8909	8435	58590	8	46
41267806	2009-05-19 20:48:01	2010-03-18 07:34:38	4146	3766	12452	8	109
41281331	2009-05-19 21:57:16	2010-02-25 18:01:28	1023	419	23	14	92
41284423	2009-05-19 22:14:24	2010-07-19 16:12:21	423	179	10	12	0
41292961	2009-05-19 23:07:23	2010-04-16 11:52:50	697	288	94	15	0
41305854	2009-05-20 00:49:23	2010-01-03 02:38:25	3587	3462	2310	13	98
41312677	2009-05-20 01:55:25	2010-07-27 02:15:06	2001	1677	18	5	80
41320023	2009-05-20 03:13:00	2010-06-22 06:28:03	125	144	828	11	0
41320122	2009-05-20 03:14:00	2010-05-04 04:04:42	833	492	120	8	160
41326290	2009-05-20 04:21:05	2010-06-04 23:08:08	308	17	10	6	20
41335751	2009-05-20 05:53:10	2010-01-04 00:48:06	1857	1698	1300	11	97
41340375	2009-05-20 06:32:09	2010-02-19 16:23:48	2001	1508	994	8	67
41344854	2009-05-20 07:05:51	2010-01-18 06:50:30	8717	8412	28066	13	62
41344938	2009-05-20 07:06:25	2010-01-09 06:03:45	366	126	721	8	22
41348771	2009-05-20 07:34:01	2010-01-24 22:09:32	3959	3847	320	11	149
41373879	2009-05-20 09:56:14	2010-06-18 22:55:48	24725	23260	926	13	20
41385556	2009-05-20 10:54:44	2010-01-10 00:33:46	4418	4653	172	15	136
41387738	2009-05-20 11:05:53	2010-07-20 02:39:55	88	82	529	7	0
41399122	2009-05-20 12:03:11	2010-01-20 10:22:18	1937	1870	7540	13	52
41399146	2009-05-20 12:03:18	2010-01-31 11:20:41	182	308	2182	9	62
41419003	2009-05-20 13:37:50	2010-07-29 01:52:00	89253	81802	1193	11	127
41419697	2009-05-20 13:40:59	2010-05-09 18:53:32	107	96	2127	14	129
41420112	2009-05-20 13:42:53	2010-02-25 03:41:39	14049	12856	618	9	159
41433535	2009-05-20 14:48:13	2010-01-21 16:08:42	2374	2273	1774	12	22
41448733	2009-05-20 16:00:10	2010-06-02 23:07:56	2001	1595	190	14	29
41476691	2009-05-20 18:18:57	2010-01-28 00:08:34	2552	2456	3484	13	134
41498827	2009-05-20 20:23:04	2010-02-21 06:48:10	1073	591	8	13	97
41544358	2009-05-21 01:53:30	2010-05-13 21:31:39	1881	452	127	12	45
41548142	2009-05-21 02:36:13	2010-01-22 03:48:56	6	8	8	9	0
41554280	2009-05-21 03:48:24	2010-02-02 01:22:17	3194	3079	114	11	36
41595394	2009-05-21 09:25:05	2010-03-04 12:36:08	1757	567	57	8	0
41615051	2009-05-21 11:06:39	2010-04-08 05:54:25	15498	16378	5722	8	24
41627091	2009-05-21 12:05:52	2010-01-04 03:35:28	18894	21474	918	12	159
41635041	2009-05-21 12:43:44	2010-02-21 17:34:18	2469	2241	5646	11	60
41640690	2009-05-21 13:10:13	2010-01-20 00:21:28	2514	2830	917	13	141
41654585	2009-05-21 14:15:27	2010-01-20 13:30:46	299	150	25	14	124
41673488	2009-05-21 15:45:42	2010-05-03 19:54:00	255	1707	2238	9	31
41674867	2009-05-21 15:51:59	2010-04-20 02:14:27	1320	509	23	6	45
41676438	2009-05-21 15:58:37	2010-07-08 05:29:52	146	53	108	15	0
41681620	2009-05-21 16:24:23	2010-02-16 19:31:55	4405	4005	2423	6	47
41713110	2009-05-21 19:37:50	2010-02-02 21:13:30	1886	1903	2313	15	102
41725610	2009-05-21 20:48:21	2010-06-29 23:53:21	250	173	573	15	113
41726148	2009-05-21 20:51:27	2010-03-24 18:18:04	3333	3051	1523	10	76
41727201	2009-05-21 20:57:51	2010-01-08 16:00:00	16821	15469	378	12	56
41748212	2009-05-21 23:06:50	2010-02-06 23:02:35	1634	375	74	9	0
41769923	2009-05-22 02:02:05	2010-07-08 20:32:26	700	364	3737	12	152
41785736	2009-05-22 04:58:44	2010-03-06 06:36:02	4118	3893	550	11	91
41788685	2009-05-22 05:32:05	2010-02-04 06:35:54	42	10	6	15	137
41796631	2009-05-22 06:49:39	2010-04-12 04:24:24	1460	1904	3372	10	146
41798824	2009-05-22 07:07:24	2010-01-16 00:04:12	943	136	140	8	7
41824262	2009-05-22 09:43:41	2010-01-02 23:17:23	1136	963	2265	9	30
41826584	2009-05-22 09:55:39	2010-07-22 05:57:07	1243	1160	119	4	64
41831605	2009-05-22 10:20:10	2009-12-31 02:18:13	1192	88	273	9	0
41837597	2009-05-22 10:49:06	2010-06-25 18:56:18	1366	1952	223	5	160
41844289	2009-05-22 11:19:05	2010-06-14 06:28:33	737	1090	354	12	73
41851191	2009-05-22 11:50:12	2010-01-07 02:01:52	1964	1208	281	9	133
41851812	2009-05-22 11:53:19	2010-01-29 01:35:24	473	194	1392	6	43
41871638	2009-05-22 13:33:04	2010-04-18 00:48:20	1246	386	44	8	42
41875636	2009-05-22 13:53:21	2010-02-06 22:12:01	142	107	7	15	78
41892534	2009-05-22 15:21:44	2010-01-28 12:39:45	2002	1601	1608	9	0
41916475	2009-05-22 17:30:20	2010-02-13 08:07:37	1797	474	680	5	26
41930835	2009-05-22 18:55:16	2010-05-21 18:53:05	7920	7547	1716	13	94
41937405	2009-05-22 19:35:32	2010-02-12 05:19:17	763	274	91	11	113
41944003	2009-05-22 20:16:15	2010-01-04 20:30:30	1045	1047	913	7	89
41947133	2009-05-22 20:35:44	2010-01-04 18:22:49	1812	1813	1141	15	150
41974543	2009-05-22 23:32:07	2010-05-08 01:34:22	4332	3939	782	12	102
41974830	2009-05-22 23:34:23	2010-04-04 10:17:52	2109	1927	2134	13	30
41990501	2009-05-23 01:57:33	2010-01-14 07:07:35	864	536	41	10	0
42001143	2009-05-23 04:10:55	2010-02-23 03:09:45	15277	14172	297	9	68
42011432	2009-05-23 06:19:01	2010-01-15 18:37:12	7077	6939	859	15	61
42011753	2009-05-23 06:22:26	2010-01-07 02:45:44	1904	869	154	8	29
42014165	2009-05-23 06:48:01	2010-01-25 23:45:35	1013	527	289	7	22
42025476	2009-05-23 08:28:31	2010-02-15 00:47:39	2505	2275	160	14	0
42034202	2009-05-23 09:28:35	2009-12-31 22:01:44	3512	3189	2887	12	128
42036917	2009-05-23 09:45:57	2010-04-06 02:45:01	1986	1190	1086	8	13
42049308	2009-05-23 11:03:02	2010-06-29 21:32:12	374	286	1306	10	137
42052491	2009-05-23 11:22:47	2010-01-15 05:28:06	1561	1728	369	9	51
42052507	2009-05-23 11:22:51	2010-01-18 02:06:19	3405	3313	350	15	37
42074552	2009-05-23 13:38:07	2010-03-03 14:20:39	397	128	10	7	130
42083048	2009-05-23 14:30:48	2010-05-28 23:21:51	3127	2906	223	15	74
42095533	2009-05-23 15:53:22	2010-07-29 07:23:06	7511	6828	7396	15	72
42128121	2009-05-23 19:26:28	2010-02-19 08:02:32	764	178	37	14	56
42134419	2009-05-23 20:11:36	2010-06-29 06:17:58	4065	7852	6960	9	32
42143616	2009-05-23 21:15:04	2010-04-28 00:54:18	269	247	5614	8	11
42147977	2009-05-23 21:39:04	2010-05-05 23:09:55	182	11	1	11	0
42153873	2009-05-23 22:15:29	2010-04-15 23:42:20	4281	4153	5	12	100
42153977	2009-05-23 22:16:14	2010-01-18 04:18:00	2512	2387	25	11	100
42154937	2009-05-23 22:22:52	2010-03-18 13:19:58	4650	4341	3	13	100
42155808	2009-05-23 22:29:22	2010-05-13 04:30:49	3552	3423	7	11	100
42155894	2009-05-23 22:30:04	2010-01-13 22:54:40	6405	5829	1980	11	111
42201223	2009-05-24 06:53:01	2010-01-13 06:20:31	1562	558	112	14	27
42214073	2009-05-24 08:49:31	2010-06-09 09:13:36	18625	16991	185	10	159
42223472	2009-05-24 10:00:05	2010-01-11 18:31:44	16888	15968	2246	13	152
42234403	2009-05-24 11:11:15	2010-01-02 23:50:52	1975	1842	213	6	61
42239560	2009-05-24 11:44:36	2010-01-31 23:50:25	4484	4162	4956	11	61
42251255	2009-05-24 12:58:06	2010-03-05 06:57:42	2001	443	100	8	94
42254525	2009-05-24 13:18:37	2010-05-18 01:30:36	584	180	166	11	126
42266987	2009-05-24 14:33:35	2010-06-06 20:28:34	1448	288	6067	7	47
42288994	2009-05-24 16:52:36	2009-12-31 07:07:43	1193	1448	163	10	127
42308066	2009-05-24 18:59:19	2010-01-17 08:57:52	926	939	143	13	89
42309743	2009-05-24 19:10:31	2010-04-22 08:06:19	1759	320	42	15	23
42342077	2009-05-24 22:36:15	2010-05-29 02:48:27	4783	4555	265	15	115
42348571	2009-05-24 23:22:38	2010-02-04 16:18:49	3849	3660	129	15	131
42377662	2009-05-25 04:07:56	2010-01-19 01:58:39	3514	3239	1250	12	51
42394940	2009-05-25 07:13:55	2010-03-29 00:44:17	2218	2011	1514	13	121
42423931	2009-05-25 10:25:43	2010-04-14 02:38:15	1693	1256	294	10	48
42444662	2009-05-25 12:19:51	2010-04-09 01:14:42	9380	9722	925	13	134
42449392	2009-05-25 12:44:10	2010-02-22 19:28:45	450	322	436	9	43
42458176	2009-05-25 13:28:59	2010-02-06 02:53:04	2772	2520	46202	10	41
42473866	2009-05-25 14:52:59	2010-01-02 00:12:34	3572	3517	1502	8	54
42479528	2009-05-25 15:23:49	2010-07-27 06:09:35	1509	826	1589	12	128
42480187	2009-05-25 15:27:32	2010-01-14 05:40:18	5253	5560	2289	12	70
42480543	2009-05-25 15:29:28	2010-01-19 05:37:35	709	452	67	10	19
42481366	2009-05-25 15:34:04	2010-01-18 06:07:09	634	396	1497	14	20
42506644	2009-05-25 17:53:01	2010-02-20 16:19:19	1972	1694	1112	12	63
42549763	2009-05-25 21:59:11	2010-01-10 23:41:38	219	91	74	13	160
42574837	2009-05-26 00:56:13	2010-06-30 02:34:54	249	130	1628	9	86
42581921	2009-05-26 02:10:51	2010-07-27 10:04:49	58	57	218	5	0
42583185	2009-05-26 02:24:19	2010-07-01 18:47:01	296	127	215	9	0
42585064	2009-05-26 02:43:54	2010-05-25 05:02:11	439	89	14	9	81
42592789	2009-05-26 04:10:52	2010-01-30 06:50:31	807	232	5	8	98
42594427	2009-05-26 04:28:41	2010-02-13 00:53:10	1099	434	875	14	0
42603342	2009-05-26 06:01:14	2010-07-20 12:31:16	389	454	751	15	150
42604298	2009-05-26 06:09:53	2010-07-07 23:57:52	681	521	17	11	103
42608125	2009-05-26 06:43:07	2010-08-01 06:39:07	2000	301	180	10	95
42609272	2009-05-26 06:51:41	2010-07-08 01:36:12	452	310	402	9	104
42610967	2009-05-26 07:04:51	2010-04-22 03:42:10	1051	980	280	14	155
42616063	2009-05-26 07:41:03	2010-02-26 07:07:11	5746	5284	40	6	103
42623021	2009-05-26 08:25:32	2010-05-02 06:49:40	4379	4474	425	12	85
42641891	2009-05-26 10:06:12	2010-02-04 00:26:15	3242	2947	351	8	113
42664450	2009-05-26 11:52:54	2010-07-23 09:02:06	1919	1722	153	8	142
42674598	2009-05-26 12:40:55	2010-02-22 11:30:55	2836	2693	94	11	74
42678657	2009-05-26 13:00:07	2010-06-19 02:25:48	153	61	25	10	139
42687578	2009-05-26 13:40:12	2010-05-09 22:46:04	2288	2183	109	10	149
42709151	2009-05-26 15:18:09	2010-01-15 15:01:54	1187	613	311	15	159
42712342	2009-05-26 15:31:47	2010-02-03 23:05:09	1902	1951	838	6	0
42732389	2009-05-26 16:51:46	2010-05-08 12:51:51	520	382	8560	9	103
42735340	2009-05-26 17:04:03	2010-05-23 13:40:03	1975	533	106	7	53
42777119	2009-05-26 20:11:05	2010-01-05 02:11:41	4265	3877	5102	15	159
42804538	2009-05-26 22:26:00	2010-01-16 01:30:29	2242	2656	152	11	31
42806079	2009-05-26 22:34:31	2010-02-11 02:10:52	2042	2014	178	10	145
42823382	2009-05-27 00:29:48	2010-05-14 20:34:20	6276	6063	4651	8	15
42826428	2009-05-27 00:54:56	2010-06-10 07:35:28	7709	7497	6453	15	22
42848757	2009-05-27 04:20:50	2010-02-27 19:31:33	11150	10437	794	11	131
42850230	2009-05-27 04:35:02	2010-02-04 18:26:45	1546	647	1134	13	134
42857601	2009-05-27 05:51:21	2010-02-23 10:31:49	1240	665	1129	10	57
42857683	2009-05-27 05:52:06	2010-06-03 05:21:31	3468	3351	11481	15	136
42873773	2009-05-27 07:47:47	2010-02-19 12:56:14	3955	3604	7944	13	136
42876158	2009-05-27 08:01:52	2010-03-09 21:59:13	398	211	10	9	37
42876432	2009-05-27 08:03:27	2010-01-23 15:19:49	12159	11908	646	9	149
42881377	2009-05-27 08:30:08	2010-04-29 21:44:36	150	58	100	8	0
42910148	2009-05-27 10:51:42	2010-01-07 00:56:42	438	212	45	13	55
42915153	2009-05-27 11:16:58	2010-02-18 17:18:20	4819	4435	10	13	156
42917178	2009-05-27 11:26:29	2010-05-19 01:36:43	1514	774	320	15	55
42920213	2009-05-27 11:40:56	2010-06-10 09:57:48	1476	1328	394	15	41
42962115	2009-05-27 15:26:28	2010-05-09 20:02:37	991	232	277	8	0
42968511	2009-05-27 16:09:23	2010-01-09 04:18:50	1209	1208	137	11	64
42973761	2009-05-27 16:37:34	2010-01-30 08:25:46	1994	747	553	8	17
42979301	2009-05-27 17:10:43	2010-02-06 00:40:18	1917	659	191	12	59
42988299	2009-05-27 17:58:01	2010-06-24 13:28:02	46	6	22	11	0
42998683	2009-05-27 18:52:12	2010-01-23 00:50:29	3069	2948	210	9	0
43006346	2009-05-27 19:34:30	2010-01-07 04:31:10	1205	682	1543	9	56
43007573	2009-05-27 19:41:28	2010-06-07 09:55:40	258	371	160	11	15
43018616	2009-05-27 20:40:51	2010-02-15 08:58:05	3345	3048	8442	15	113
43048941	2009-05-27 23:42:45	2010-01-16 12:44:18	662	379	98	15	32
43060862	2009-05-28 01:23:39	2009-12-31 03:44:14	13487	14680	352	14	154
43094770	2009-05-28 06:56:37	2010-06-05 02:12:40	828	857	7363	9	45
43102283	2009-05-28 07:49:30	2010-05-12 04:01:49	2139	2142	493	9	129
43122703	2009-05-28 09:47:58	2010-03-03 14:24:23	3472	3273	3080	10	0
43127320	2009-05-28 10:11:59	2010-02-15 14:02:57	5565	5367	4696	9	0
43128714	2009-05-28 10:19:23	2010-01-04 18:22:31	687	374	344	10	54
43140869	2009-05-28 11:20:34	2010-07-13 03:31:09	13797	15254	607	11	159
43143264	2009-05-28 11:32:54	2010-05-18 07:35:10	1896	1683	7	9	160
43149755	2009-05-28 12:07:00	2010-02-13 12:24:49	3273	2987	42	8	78
43153123	2009-05-28 12:24:52	2010-05-08 23:43:09	1013	91	12	13	89
43155565	2009-05-28 12:37:03	2010-04-30 05:36:12	9585	8736	6701	9	156
43162694	2009-05-28 13:13:27	2009-12-31 08:13:20	675	496	3209	9	29
43163924	2009-05-28 13:19:56	2010-07-10 23:42:22	2471	2247	652	14	123
43165201	2009-05-28 13:26:27	2010-01-03 06:53:01	1996	611	207	14	71
43176883	2009-05-28 14:26:27	2010-04-10 00:33:17	493	95	3	9	0
43199114	2009-05-28 16:20:06	2010-07-10 20:57:44	238	49	200	13	109
43238480	2009-05-28 20:16:30	2010-04-16 21:22:40	839	157	7	14	114
43254166	2009-05-28 21:39:25	2010-01-20 13:54:28	6023	5474	2937	13	128
43260308	2009-05-28 22:15:30	2010-07-29 04:38:38	510	328	570	7	143
43274671	2009-05-28 23:48:46	2010-04-15 22:58:30	328	155	682	10	0
43278187	2009-05-29 00:16:33	2010-02-05 18:59:54	1457	1345	383	8	61
43284901	2009-05-29 01:19:38	2010-02-11 14:47:39	1777	468	2018	13	0
43295178	2009-05-29 03:06:27	2010-03-18 13:48:50	945	300	0	10	17
43307082	2009-05-29 05:22:16	2010-02-02 23:46:26	1930	483	14	9	120
43360086	2009-05-29 11:26:09	2010-02-03 18:57:21	6380	5895	378	7	0
43368166	2009-05-29 12:11:05	2010-05-01 07:21:03	1472	1161	1268	14	77
43403118	2009-05-29 15:30:59	2010-04-17 03:55:50	1063	306	172	13	154
43410272	2009-05-29 16:09:46	2010-07-11 22:07:03	106	40	47	7	10
43414728	2009-05-29 16:33:01	2010-02-17 13:49:36	10344	9406	164	13	0
43415063	2009-05-29 16:34:58	2010-06-21 21:05:14	1037	1245	119	14	63
43438879	2009-05-29 18:55:44	2010-02-12 15:30:56	19452	17686	866	14	70
43444097	2009-05-29 19:29:50	2010-02-22 09:43:55	19069	17383	15206	11	83
43450957	2009-05-29 20:14:16	2010-07-18 12:35:55	4045	4013	251	8	102
43456926	2009-05-29 20:52:20	2010-06-27 02:26:31	722	619	2122	9	16
43475446	2009-05-29 22:52:20	2010-01-24 00:43:44	4169	3790	957	15	50
43495530	2009-05-30 01:54:32	2010-02-08 02:14:39	961	1054	8	13	0
43502358	2009-05-30 03:23:54	2010-06-11 23:58:52	1374	333	89	15	83
43512760	2009-05-30 05:51:12	2010-05-03 23:26:55	7249	6847	2418	9	117
43543478	2009-05-30 10:31:45	2010-03-09 01:54:09	480	170	0	8	130
43546731	2009-05-30 10:54:20	2010-05-06 13:54:50	658	295	2170	8	39
43567311	2009-05-30 13:13:10	2010-02-24 12:12:08	1995	1656	33	14	109
43576352	2009-05-30 14:12:42	2010-06-08 14:01:15	149	104	202	13	0
43577359	2009-05-30 14:19:27	2010-05-20 00:57:12	102	1205	1236	8	156
43594096	2009-05-30 16:08:46	2010-03-26 01:45:46	1629	760	30	13	41
43597577	2009-05-30 16:30:55	2010-02-10 04:25:10	33183	30406	37204	15	119
43619444	2009-05-30 18:58:33	2010-07-29 01:02:57	4673	4255	1621	8	54
43638972	2009-05-30 23:11:09	2010-04-17 23:42:26	779	1267	627	10	63
43679788	2009-05-31 07:15:34	2010-02-23 08:09:31	1277	225	44	15	146
43683117	2009-05-31 07:47:14	2010-05-29 13:05:48	863	259	4	15	157
43690785	2009-05-31 08:58:47	2010-02-20 05:30:55	2001	1596	1027	13	112
43703048	2009-05-31 10:32:13	2010-03-26 01:41:26	2850	2684	867	14	70
43714153	2009-05-31 11:46:15	2010-03-18 23:46:40	9186	8711	2446	9	0
43716419	2009-05-31 12:01:20	2010-01-30 13:32:08	7063	8079	5063	13	159
43726207	2009-05-31 13:04:54	2010-01-15 05:28:58	1728	170	223	15	73
43729550	2009-05-31 13:26:28	2010-02-13 14:40:25	446	93	9	9	46
43751819	2009-05-31 15:41:57	2010-02-06 20:28:32	2297	2126	25	14	140
43761030	2009-05-31 16:37:29	2010-07-20 19:30:31	110	23	128	6	0
43789195	2009-05-31 19:28:19	2010-04-27 21:54:39	490	171	149	7	126
43792566	2009-05-31 19:49:13	2010-02-26 01:00:40	1992	2087	512	12	109
43804890	2009-05-31 21:00:36	2010-05-19 04:17:08	1701	702	23	11	0
43806814	2009-05-31 21:11:22	2010-07-13 20:30:19	140	128	677	11	38
43810981	2009-05-31 21:33:58	2010-03-13 13:58:26	673	248	46	14	52
43811664	2009-05-31 21:37:51	2010-06-19 22:28:18	3888	3535	6807	14	80
43827128	2009-05-31 23:10:57	2010-02-26 02:20:45	328	437	6053	9	30
43838476	2009-06-01 00:44:35	2010-02-19 11:37:44	3868	3981	620	12	140
43839015	2009-06-01 00:49:18	2010-02-01 20:25:48	6995	6409	76	10	25
43845952	2009-06-01 01:59:16	2010-04-17 20:26:27	155	83	2	13	11
43855517	2009-06-01 03:52:25	2010-06-15 22:09:47	339	266	903	5	134
43857535	2009-06-01 04:16:47	2010-02-06 20:32:16	823	385	134	9	22
43867682	2009-06-01 06:14:05	2010-07-02 20:28:26	165	42	217	11	52
43868979	2009-06-01 06:27:48	2010-06-29 02:44:30	584	315	1199	10	159
43870239	2009-06-01 06:40:46	2010-04-28 06:26:30	363	348	0	7	117
43871332	2009-06-01 06:50:49	2010-05-15 11:12:04	1650	357	33	9	0
43871439	2009-06-01 06:51:48	2010-06-27 02:26:40	2626	2513	493	15	141
43872301	2009-06-01 06:59:24	2010-01-14 12:56:26	2001	1808	1612	12	53
